,tweet_id,airline_sentiment,text,processed_text,label,prediction,probability_negative,Probability_neutral,probability_positive
13955,569686401735745536,negative,@AmericanAir hi my flight to DFW 2463 was Cancelled Flightled tonight. Called in and left my number for call back it's been 3hrs please help.,hi flight dfw cancel flightled tonight call leave number call back hrs please help,-1,0,0.29313235204212634,0.6984958664868777,0.008371781470995994
6228,568108100827217920,positive,@SouthwestAir thank you kindly.,thank kindly,1,1,1.5442628859943508e-09,1.8481707528355723e-09,0.9999999966075663
13442,569863349737021440,positive,@AmericanAir thank you!,thank you,1,1,1.1250119355627043e-06,1.3270181768180511e-06,0.9999975479698877
14591,569594402114392064,negative,@AmericanAir what are my chances of making a connection to El Paso (AA504) with DFW from SAT (AA200) delayed 30 minutes?,chance make connection el paso aa dfw sit aa delay minute,-1,-1,0.81317323740324,0.15960679645104148,0.027219966145718488
5131,569318905476476928,neutral,@SouthwestAir 20 passengers on this plane. I should've just grabbed my baggage and gave it its own seat.,passenger plane grabbed baggage give seat,0,-1,0.9863245416281786,0.011603534322038301,0.0020719240497829717
497,567742937325260801,neutral,@VirginAmerica Are there any sign up bonuses to enroll in Elevate?,sign bonus enroll elevate,0,0,0.19690822939524064,0.4788953727442254,0.324196397860534
11224,568398620686467072,neutral,@USAirways OK she is worried that something is wrong with the flight - #1870 - and should she consider flying earlier,ok worried something wrong flight consider fly early,0,-1,0.6574817730413475,0.1655742129836017,0.1769440139750508
12528,570123872168574976,negative,"@AmericanAir will not help us on the phone, at the gate or in checkin. I book travel for clients and cannot believe the lack of service",not help u phone gate checkin book travel client can not believe lack service,-1,-1,0.9910929579128543,0.008363242017699231,0.0005438000694465339
11269,568255867751165952,negative,@USAirways 3 delays 2 Cancelled Flightlations a double layover and 72 hours Late Flightr....could I at least get extra dividend miles?,delay cancel flightlations double layover hour late flightrcould least get extra dividend mile,-1,-1,0.980158572149842,0.018624577961650086,0.0012168498885078314
6055,568394676501217281,neutral,@SouthwestAir booked our flights this morning. Can't wait to move about the country.,book flight morning cant wait move country,0,-1,0.6083914564815914,0.125637225556474,0.2659713179619344
4693,569927739802652672,negative,@SouthwestAir  how many others didn't know you are stopping non stop flights to ATL and from to Hartford Ct as of April ?,many others didnt know stop non stop flight atl hartford ct april,-1,-1,0.802624811597066,0.1784570794414052,0.01891810896152871
11437,568115611814858752,negative,@USAirways would be more pleased if you reassess your business practices.  Goal should be to have passengers on plane as little as possible,would pleased reassess business practice goal passenger plane little possible,-1,-1,0.5768088841096656,0.36522435141423687,0.057966764476097415
768,570088980278059008,neutral,@united what time does check in open for flight no UA80 from Manchester to Newark today ?,time check open flight no ua manchester newark today,0,-1,0.4639168214613713,0.4423958762794596,0.09368730225916916
2651,568968761954443264,negative,"@united tried other flight options as per weblink, non available for next 2 days, frustrating #notgoodenough #poorservice",tried flight option per weblink non available next day frustrate notgoodenough poorservice,-1,-1,0.8702804098711739,0.12062706962780224,0.009092520501023845
7841,569191875271372801,negative,"@JetBlue You have very unhappy customer. After waiting 20 min on hold, rude &amp; uncaring rep has now frozen my acct. can't print bdng pass!",unhappy customer wait min hold rude amp uncaring rep frozen acct cant print bdng pas,-1,-1,0.9986242099762465,0.0009331357298629821,0.00044265429389047484
13505,569846302663688192,negative,@AmericanAir no email no phone call no nothing. You've screwed with my flight and my family/Friends flights. You Cancelled Flighted reservations for,no email no phone call no nothing screw flight familyfriends flight cancel flighted reservation,-1,-1,0.9989090912742463,0.0010626350132804932,2.8273712473201935e-05
4872,569671596744380416,positive,@SouthwestAir constantly providing wonderful views and service! #SouthwestLuv http://t.co/9UNxqOTzIK,constantly provide wonderful view service southwestluv,1,1,0.03562734409882492,0.07811650987380832,0.8862561460273669
2568,569055189988024320,neutral,@united @paigeworthy : page United values your tweet b/c it's so rare that they receive tweets complimenting their service...most are fake.,page united value tweet bc rare receive tweet compliment servicemost fake,0,-1,0.6003483671831011,0.18891749846568096,0.21073413435121785
7219,569877622869663744,positive,@JetBlue thank you!!,thank you,1,1,1.1250119355627043e-06,1.3270181768180511e-06,0.9999975479698877
14089,569668637369491458,neutral,@AmericanAir Both pictures taken at the same time but which is right? #totallyconfused http://t.co/dvSLtQZKmQ,picture take time right totallyconfused,0,-1,0.4796783600283785,0.4301900567794424,0.09013158319217898
6533,567799259224940544,neutral,@SouthwestAir can u get me on flt #3768 instead of #2522 rt now,u get flt instead rt,0,0,0.323880967613067,0.6718508670482433,0.0042681653386897125
1933,569514430393913344,negative,@united you guys SUCK! Another Cancelled Flighted flight! Every flight with you has an issue!,guy suck another cancel flight flight every flight issue,-1,-1,0.9955265561342216,0.003233436851904535,0.001240007013874097
10456,569284223590232064,negative,@USAirways @AmericanAir won't even refund for a flight they Cancelled Flightled #horriblecustomerservice,wont even refund flight cancel flightled horriblecustomerservice,-1,-1,0.9974595851964999,0.0021079758548964624,0.0004324389486037136
11087,568521303956656128,negative,@USAirways over 15min hold on your reservation line. embarrassing. AA Platinum member.,min hold reservation line embarrass aa platinum member,-1,-1,0.9808762844620362,0.017409795729131525,0.0017139198088322112
8458,568241382776635392,negative,"@JetBlue My mother had overheard a personnel ask the attendant if ""the passengers really knew what was going on"" and the attendant said no.",mother overheard personnel ask attendant the passenger really know go on attendant say no,-1,-1,0.9840402257344012,0.013264593296072056,0.0026951809695268288
14078,569670286418841603,positive,@AmericanAir no worries even though I was talking about seat assignment :),no worry even though talk seat assignment,1,1,0.1116245441436426,0.08315862299854394,0.8052168328578132
7525,569543457452064768,positive,@JetBlue flight to Orlando is unable to serve hot bevies.... So they've made movies and alcohol complimentary. That works,flight orlando unable serve hot bevy theyve make movie alcohol complimentary work,1,-1,0.4158063302020178,0.27709780579967414,0.307095863998308
1680,569626978397134848,neutral,@united AND WE GOT ZERO VOUCHERS FOR HOTEL OR CAB. I expect some SERIOUS mileage credits.,get zero voucher hotel cab expect serious mileage credit,0,-1,0.9680491358970731,0.029656234151766308,0.0022946299511604215
5324,569195435736244225,neutral,@SouthwestAir FREE Cable Out of this World Technology and a mans dream come true... FREE and PORTABLE???!!! http://t.co/Qw1til96YA,free cable world technology man dream come true free portable,0,0,0.045848145497144964,0.5154640766587709,0.43868777784408425
6693,567731712004595714,neutral,@SouthwestAir any chance of adding LAX-&gt;JFK direct any time in the future?,chance add laxgtjfk direct time future,0,0,0.11714386379346035,0.8227422981603959,0.060113838046143946
6526,567801559788068864,neutral,@SouthwestAir When are you going to be flying in and out of Nashville? The Deicer is in. Are you short on planes and is it tomorrow morning?,go fly nashville deicer in short plane tomorrow morning,0,0,0.0379009010938173,0.9046033567333083,0.05749574217287426
853,570051191943483392,neutral,"@united rebooting Chicago dispatch system, need @pivotalcf as I'm tired of sitting on planes",reboot chicago dispatch system need im tire sit plane,0,-1,0.9437556635803814,0.048332890378504856,0.007911446041113795
4366,570285979753443328,neutral,@SouthwestAir sent!,sent,0,0,0.042836375447804304,0.9075379914139535,0.04962563313824228
3415,568458701046050816,neutral,@united you need to follow me I order for me to DM....,need follow order dm,0,0,0.030896165074566478,0.9580272890684877,0.011076545856945928
13138,569931787398303744,positive,@AmericanAir THANK YOU FOR ALL THE HELP!  :P You guys are the best.  #americanairlines #americanair,thank help p guys best americanairlines americanair,1,1,3.850456936748616e-06,3.6012722000117264e-06,0.9999925482708631
1268,569859985208770562,negative,@united as a freq flyer it makes me sad to see cust needing assistance treated so poorly. #ServiceFail,freq flyer make sad see cust need assistance treat poorly servicefail,-1,-1,0.9279902109555753,0.06396729299861621,0.00804249604580842
12834,570003289326157824,negative,@AmericanAir that's unacceptable,thats unacceptable,-1,-1,0.8540876704791712,0.09790323291442024,0.04800909660640841
7537,569539746348675073,negative,"@JetBlue there was a closure? People here need to inform passengers, not send them gate to gate w no info on boards re: updated departures",closure people need inform passenger not send gate gate w no info board re updated departure,-1,-1,0.9639429277081479,0.03328834619115158,0.0027687261007003313
10861,568818328132841472,negative,"@USAirways the two women workng PHL bag check term C @ 11:30 ET should be fired for being rude, pushy and treating customers with disrespect",two woman workng phl bag check term c et fire rude pushy treat customer disrespect,-1,-1,0.9926056684773562,0.004368052424800977,0.003026279097842608
4503,570195827341312000,negative,"@SouthwestAir up at 4AM and arrive to find it already Cancelled Flighted. No options so miss my meeting. You might ""know"" but don't show it.",be arrive find already cancel flight no option miss meeting might know dont show it,-1,-1,0.999286229291861,0.0006493422724782739,6.442843566055874e-05
11564,567988647263252480,negative,@USAirways great but that still does not help me..,great still not help me,-1,-1,0.7313181848079264,0.021722222414051067,0.24695959277802224
5901,568496176116457472,negative,@SouthwestAir can't DM you without you following me...,cant dm without follow me,-1,-1,0.5455519019029677,0.4158046713935709,0.03864342670346147
6231,568107472260624384,positive,@southwestair Great job celebrating #MardiGras2015 .  You own the industry . Another reason I'm nuts for you! http://t.co/8WBzOrRn3C,great job celebrate mardigras industry another reason im nut you,1,1,0.0417132237089091,0.05030846175288163,0.9079783145382091
8052,568834558268973056,positive,"chair #selfie ""@JetBlue: @StacyCrossB6 @PHLAirport @SaharaSams  Everyone looks #FLAWLESS ;) We're so PROUD of our PHL crew! #BlueHeros”",chair selfie everyone look flawless be proud phl crew blueheros,1,1,0.14470370934701407,0.2223208071137117,0.632975483539274
2068,569397314240049152,negative,@united screws up again...to be expected! NEVER AGAIN!,screw againto expect never again,-1,-1,0.9902397084953436,0.008599862689293043,0.0011604288153634072
13141,569931327253966849,negative,@AmericanAir served the nastiest food Ive ever seen yesterday.Rubber chicken in slime. The ENTIRE cabin sent their food back.FAs can confirm,serve nasty food ive ever see yesterdayrubber chicken slime entire cabin send food backfas confirm,-1,-1,0.94526411185304,0.0380875248955958,0.016648363251364408
1416,569725805066002432,negative,@united will lose my bag but won't give me free pretzels #frauds,lose bag wont give free pretzel frauds,-1,-1,0.99474950261927,0.00201240674989013,0.0032380906308399414
10268,569419928173989889,negative,@USAirways you guys suck at JFK tonight -- oh this MORNING!!!,guy suck jfk tonight oh morning,-1,-1,0.5609973343325011,0.18611625012527588,0.2528864155422231
9381,569961070519050240,negative,@USAirways 1-2! Rock hit the plane! In a delay now! Never an easy day with US Airways! Ya never fail to let me down!,rock hit plane delay now never easy day u airways ya never fail let down,-1,-1,0.9890065342984894,0.005318339959482428,0.005675125742028191
8659,568068942771695616,positive,@JetBlue credit to you for replying.  I’ll look forward to hopefully one of those 103 on my flight home tonight :),credit reply ill look forward hopefully one flight home tonight,1,-1,0.2485285986183462,0.20511032271027482,0.5463610786713791
3670,568193817943257088,negative,"@united well sorta....we r trying to get to Aquadilla, PR but only 1 flight goes there a day. All are booked. UA Cancelled Flighted our flight to NJ",well sortawe r try get aquadilla pr flight go day book ua cancel flighted flight nj,-1,-1,0.8830209262608137,0.1015681063467656,0.015410967392420672
13339,569885774386044930,neutral,@AmericanAir thank you,thank,0,1,1.5442628859943508e-09,1.8481707528355723e-09,0.9999999966075663
8562,568162054206435328,neutral,@JetBlue Airways Corporation Registers High Short Interest - Wall Street Pulse http://t.co/hXSnv7fbbh,airway corporation register high short interest wall street pulse,0,0,0.04967784615972426,0.9040436778678036,0.04627847597247195
9726,569694350831161344,negative,@USAirways @PHLAirport always nice when a customer service manager threatens customers standing in his understaffed lines for the last hour,always nice customer service manager threaten customer stand understaffed line last hour,-1,-1,0.9647902774731906,0.00624222833881259,0.02896749418799676
4075,567834498655604736,negative,"@United: I feel very well informed. yes, the flight is indeed delayed. Thank you. http://t.co/FuCHZRZjg5",feel well inform yes flight indeed delay thank you,-1,1,0.05008225234179781,0.04633933804436201,0.9035784096138401
7964,568924327275401218,positive,@JetBlue Airways Corporation (NASDAQ:JBLU) Reaches on New High Range ... - StreetWise Report http://t.co/C7tpdKqULM,airway corporation nasdaqjblu reach new high range streetwise report,1,0,0.0779121735768275,0.844630290199057,0.07745753622411547
3980,567893924699770880,negative,@united so who does handle bag issues? And why wouldn't you put me onto them in the first place?,handle bag issue wouldnt put onto first place,-1,-1,0.9143947660617756,0.03485167635248345,0.05075355758574092
1325,569826992251473921,neutral,@united hi -- @united was. Thank you!,hi be thank you,0,1,0.00010514418070620805,0.11137124069141667,0.8885236151278769
597,570259632557395968,negative,@united Mobile boarding pass disappeared from phone while standing in line to board. Second time this week... Hmm.,mobile board pas disappear phone stand line board second time week hmm,-1,-1,0.7716510733639357,0.18033453816971007,0.04801438846635454
5158,569296707982221312,positive,@SouthwestAir Thanks for sending my kid to the #DestinationDragons concert Vegas @Imaginedragons So awesome! http://t.co/G9b6e0a2sZ,thanks send kid destinationdragons concert vegas awesome,1,1,0.0004643262116108876,0.03261985642250916,0.96691581736588
3140,568645576008400896,negative,@united  they were empty upon takeoff. Why can't someone sit there?,empty upon takeoff cant someone sit there,-1,-1,0.9103289569767821,0.084683681009978,0.00498736201324004
721,570126668922294272,positive,@united Definitely a compliment! I really thought my bag was lost after it was sent on to another airport. In the end I am a happy customer,definitely compliment really think bag lose send another airport end happy customer,1,-1,0.8002423617748137,0.032050238401084945,0.1677073998241012
4840,569685957437362176,negative,"@SouthwestAir For example, can't pay 4 hotel &amp; food? Or transport to alternate city we are flying from? Or give clear record of alt flight?",example cant pay hotel amp food transport alternate city fly from give clear record alt flight,-1,-1,0.9042609123468547,0.08670261623409568,0.009036471419049437
6045,568418531777355776,negative,@SouthwestAir why the delay on Flight 423 BDL to MCO? Need to get to Florida for the ☀️&amp; races in Daytona,delay flight bdl mco need get florida amp race daytona,-1,0,0.37078877313608855,0.6060245841653686,0.02318664269854274
37,570045393565691904,positive,"@VirginAmerica @freddieawards Done and done! Best airline around, hands down!",do do best airline around hand down,1,1,0.054310670943675254,0.34474300739723013,0.6009463216590947
7094,569937905872822272,neutral,X__x RT @JetBlue: Our fleet's on fleek. http://t.co/xxppZo88j1,xx rt fleet fleek,0,0,0.01893315283378569,0.9388736228155532,0.04219322435066125
9232,570045890750230529,negative,"@USAirways hi, Im trying to speak with someone to book travel for a minor. The phone keeps disconnecting. Please advise. Website wont allow.",hi im try speak someone book travel minor phone keep disconnect please advise website wont allow,-1,-1,0.8515678860070565,0.14396737570686635,0.004464738286077261
5296,569209016276004864,neutral,@SouthwestAir follow for a DM please. Need to confirm a Cancelled Flighted reservation,follow dm please need confirm cancel flighted reservation,0,0,0.13738549614560439,0.8580915051243938,0.004522998730001828
10094,569539074106789889,negative,@USAirways You suck!!  Do you even know the meaning of contingency plan?????,suck even know mean contingency plan,-1,-1,0.6900067819542814,0.2820454144517863,0.027947803593932265
10961,568753556498604032,neutral,@USAirways can you help me reroute my trip?,help reroute trip,0,-1,0.5172153292814755,0.3750258148011552,0.10775885591736922
1564,569663725172436992,negative,@united you changed my entire flight plan for vacation and now I will be there alone a day and night early with nowhere to stay. Help!,change entire flight plan vacation alone day night early nowhere stay help,-1,-1,0.87362798920261,0.05918576195137561,0.06718624884601439
6099,568233937761230848,negative,@SouthwestAir I fly SWA a lot - ALWAYS purchase EB and NEVER past A30... Rethinking the SWA process.  Very misleading.,fly swa lot always purchase eb never past a rethinking swa process misleading,-1,-1,0.7293765549989677,0.12306422869874012,0.14755921630229235
8156,568662554047696896,neutral,@JetBlue @cflanagian she's on to something,something,0,0,0.19362601248357206,0.7586123501260688,0.04776163739035932
12628,570082819025838080,neutral,@AmericanAir on our way now,way,0,0,0.08648244827514542,0.6536875355665965,0.25983001615825824
3387,568473862083461121,neutral,@united @estellevw does she need to complain on Twitter for the refund or is it auto-applied?,need complain twitter refund autoapplied,0,-1,0.5527296288597376,0.4365199467220107,0.01075042441825153
7989,568899893206450176,negative,@JetBlue maybe announce the delay so we don't sit on the plane on the runway for an hour+ before taking off,maybe announce delay dont sit plane runway hour take,-1,-1,0.9953195695386426,0.004338340386598238,0.00034209007475902826
555,570282089863626752,negative,@united then why have I not received my call back its been 3 days...it's an infant car seat how am I supposed to go anywhere with my child,not receive call back daysits infant car seat suppose go anywhere child,-1,-1,0.9236688609339868,0.07365916384640164,0.002671975219611504
4199,567782346833686528,negative,"@united Hi JH, my experience with United has been entirely disgusting but yes, I'd like assistance in getting compensated for my bag.",hi jh experience unite entirely disgust yes id like assistance get compensate bag,-1,-1,0.6603131797165261,0.3198353536268953,0.01985146665657858
6528,567800801248161792,neutral,"@SouthwestAir I'm scheduled to come back tomorrow, finally but I don't know SWA hasn't flown out of @Fly_Nashville yet but @Delta has",im schedule come back tomorrow finally dont know swa hasnt fly nashville yet,0,0,0.10966456732490855,0.8482519254550791,0.04208350722001214
11179,568454157478326272,negative,@USAirways How about moving my seats to where I bought them 4 months ago? This happens far too often...,move seat buy month ago happens far often,-1,-1,0.8480286769228496,0.06459086504670358,0.08738045803044694
3556,568271741207891968,negative,@united I would have made it if you hadn't already booked me on another flight and Cancelled Flighted my original reservation.,would make hadnt already book another flight cancel flight original reservation,-1,-1,0.8734829760339601,0.12028073216624362,0.006236291799796294
6382,567898186414710784,negative,"@SouthwestAir really enjoying sitting at BWI with the door wide open and the a/c on as they fix a ""baggage error"" #sarcasm",really enjoy sit bwi door wide open ac fix baggage error sarcasm,-1,-1,0.9554461212659099,0.01597320371788926,0.028580675016200832
11054,568561877699182592,neutral,"@USAirways Have a 6:05pm flight out of PHL Sat, 2/21. Snow expected. Are we able to switch to an earlier flight without penalty?",pm flight phl sit snow expect able switch earlier flight without penalty,0,-1,0.6886140708217521,0.26674951153449744,0.044636417643750495
2514,569147852217135104,negative,"@united I was, just very surprised it took over 15 mins. Never experienced anything like that on 1K number",be surprised take min never experience anything like k number,-1,-1,0.9433736941876667,0.0438119838012679,0.01281432201106514
4578,570000618707746816,positive,@SouthwestAir eyes next steps for improving #inflight #Wifi - Runway Girl http://t.co/h46HT1Oz40,eye next step improve inflight wifi runway girl,1,-1,0.5473068934572584,0.26268428857400167,0.19000881796874006
4597,569989168903819264,positive,@SouthwestAir seeing your workers time in and time out going above and beyond is why I love flying with you guys. Thank you!,see worker time time go beyond love fly guy thank you,1,1,1.1500735625205558e-06,9.221248457140815e-07,0.9999979278015918
2791,568898792755470336,negative,"@united as for volunteers to give up seats, people did! Now we sit for 25 minutes on plane waiting 4 them to add more people!  #letsgo",volunteer give seat people do sit minute plane wait add people letsgo,-1,-1,0.9441628482011226,0.036625341240357136,0.019211810558520215
4945,569619309401546752,neutral,@SouthwestAir your hold music sounds like it's from Super Mario Bros for gameboy color,hold music sound like super mario bros gameboy color,0,1,0.1495486801756996,0.12394608729515544,0.7265052325291447
13003,569962901601005569,neutral,@AmericanAir I had booked online but unable to Cancelled Flight online. But finally got thru.,book online unable cancelled flight online finally get thru,0,-1,0.9132107528901865,0.053923903309368616,0.03286534380044508
7937,568961404067164160,positive,@JetBlue thanks for the info... Figured that was the case. Hopefully my new hashtag will change that ;) #ABCLetJetBlueStreamFeed,thanks info figured case hopefully new hashtag change abcletjetbluestreamfeed,1,0,0.025982756411162454,0.4731787045780408,0.5008385390107969
7907,568996575617409026,negative,@JetBlue says the person who hasn't been delayed for hours and now sitting on a runway with a wailing baby ;),say person hasnt delay hour sit runway wail baby,-1,-1,0.9989439662713562,0.0009583113513937437,9.772237724982483e-05
12862,569998120999759872,positive,@AmericanAir Thanks to AA for the upgrade today and getting me on a new flight after my first one was Cancelled Flightled!,thanks aa upgrade today get new flight first one cancel flightled,1,1,0.1822290972426144,0.3204553988662724,0.497315503891113
7886,569103956795904000,positive,"@JetBlue @Airbus  Wow, awesome videos guys https://t.co/dbcvEPn5QC Great work. #Bluemanity #CoreValues  #Passion #AeroJobMarket #avgeek",wow awesome video guy great work bluemanity corevalues passion aerojobmarket avgeek,1,1,0.004208491914059193,0.02071422430027942,0.9750772837856614
10455,569287724471066625,positive,@USAirways an already pleasant flight from London to Charlotte (US733) was made fantastic by an amazing attendant. Thank you so much Robert!,already pleasant flight london charlotte u make fantastic amazing attendant thank much robert,1,1,3.3729213702479923e-06,1.9125986258252317e-06,0.9999947144800039
14339,569631567032627200,negative,@AmericanAir Cancelled Flightled 2 of my flights for maintenance. Customer service desk is empty... Can I get a hotel at least? http://t.co/ypbkCiRBXu,cancel flightled flight maintenance customer service desk empty get hotel least,-1,-1,0.995973668447227,0.0024491591940843083,0.001577172358688821
12209,570263008762601475,neutral,@AmericanAir yes they do http://t.co/wCSAZZQPae,yes,0,0,0.18125766125917467,0.6553158392099901,0.16342649953083538
7337,569665692770967552,negative,@JetBlue Why close prechk at 8PM on a Sunday at JFK?  #annoying,close prechk pm sunday jfk annoy,-1,-1,0.9536905013345695,0.037946006292337006,0.008363492373093633
2315,569261063406882816,negative,@united u guys did it again changed ages and double booked seats so I had to I've even though I have platinum and the other person none,u guy change age double book seat ive even though platinum person none,-1,-1,0.8565026568754367,0.034787273448412474,0.10871006967615059
822,570065037231927296,neutral,@united where is my flight voucher?,flight voucher,0,-1,0.7027355762737064,0.2411017671557168,0.056162656570576584
2639,568976326666768384,negative,@united UA7985 is a coshared flight w/ ANA. Unable to check in 24 hrs prior.,ua coshared flight w ana unable check hr prior,-1,-1,0.8675796711529697,0.12178302947907046,0.010637299367959614
10980,568641157724549120,negative,@USAirways Then told to offload because the captain was over hours? This has been a terrible experience.,tell offload captain hour terrible experience,-1,-1,0.9965789752356832,0.0022361318645649233,0.001184892899751916
3765,568143658089717761,negative,@united offered me a voucher to switch flights. Now voucher offer doesn’t exist &amp; the gate agent switched me to a delayed flight!,offer voucher switch flight voucher offer doesnt exist amp gate agent switch delayed flight,-1,-1,0.9670809250121737,0.017256761205049855,0.015662313782776237
3830,568094311159476224,negative,@united a plane took our gate and now we're just waiting in a lot at DIA,plane take gate be wait lot dia,-1,-1,0.8981054514151581,0.03419617612660955,0.06769837245823258
613,570249871107723264,neutral,@united Airline trouble this winter &amp; not getting good customer service? contact http://t.co/aQjn4HwNaC  we negotiate resolutions for You!,airline trouble winter amp not get good customer service contact negotiate resolution you,0,-1,0.846537530561227,0.135613149363877,0.01784932007489604
11090,568516267440631808,negative,@USAirways yes.  Every one of these on every flight is like this.  There needs to be more Velcro or something,yes every one every flight like this need velcro something,-1,-1,0.8260150477685163,0.15489206597551594,0.019092886255967743
3239,568574762433138690,neutral,@united Bought a round trip to Chicago two days ago...today the same flight is half that! Is there any way for me to get that discount??,buy round trip chicago two day agotoday flight half that way get discount,0,-1,0.7383821069262064,0.24219789069667508,0.01942000237711818
10717,568947860424642560,negative,@USAirways @AmericanAir I was supposed to get from fresno to pittsburgh by 10pm.  Instead I'm now not getting in until 4pm... tomorrow,suppose get fresno pittsburgh pm instead im not get pm tomorrow,-1,-1,0.9316751061754429,0.06778403964915053,0.0005408541754061748
3450,568433431471886336,negative,@united I'm not booked on a 1:30 return flight..,im not book return flight,-1,-1,0.8504576650924072,0.14404574574902806,0.005496589158564653
6819,570232676491202561,neutral,@JetBlue I was returning from @FoodNetwork #SOBEWFF so I had limited carry on space in my tummy. Next flight I'll try that snack!,return sobewff limit carry space tummy next flight ill try snack,0,-1,0.5518205934930925,0.29781168128547914,0.15036772522142833
6802,570246294582771712,positive,"“@JetBlue: @Ruth_Slobodin Why not? We'd sure love to see you, Ruth! #JustDoIt #YouKnowYouWantTo ;)” you know me too well 💘",slobodin not wed sure love see you ruth justdoit youknowyouwantto know well,1,1,0.18551440985002413,0.15474946362319908,0.6597361265267772
2058,569416650325303297,negative,@united you can read the full story when I submit a case to your team about the pilot of flight 6232 and why we are sleeping in DIA,read full story submit case team pilot flight sleep dia,-1,-1,0.8089448514830667,0.07446051509347305,0.11659463342346053
10756,568903820283158528,negative,@usairways and @american please get my plane together before I go to Jetblue,please get plane together go jetblue,-1,-1,0.8097099131773129,0.1455550303844157,0.04473505643827168
8896,567768306799882241,neutral,@JetBlue 2:55 tomorrow from RIC to BOS. Looking good or am I better rescheduling?,tomorrow ric bos look good well reschedule,0,1,0.09224984402943824,0.30533681231845144,0.6024133436521102
6420,567870045981929473,negative,"@SouthwestAir According to TV passenger interviews, the landing was far from ""uneventful"" with heavy (panic) breaking to",accord tv passenger interview land far uneventful heavy panic breaking,-1,-1,0.7206493846647569,0.24052478321901716,0.03882583211622593
2722,568933083472220160,positive,@united Thank You,thank,1,1,1.5442628859943508e-09,1.8481707528355723e-09,0.9999999966075663
11208,568431753272168448,negative,@USAirways I'm trying to merge my freq flyer accts but keep getting an error message and only a machine when calling the # provided. Help!,im try merge freq flyer accts keep get error message machine call provide help,-1,-1,0.9510906981085941,0.04381333177840875,0.005095970112997073
13463,569857209745584129,positive,@AmericanAir no apologies required. I made it home safe thanks to you! Kudos to AA!,no apology require make home safe thanks you kudos aa,1,1,0.06796761237682096,0.009102420013753412,0.9229299676094257
11450,568106916897034241,negative,@USAirways not patient - originally 11:51 and now 4:41.,not patient originally,-1,-1,0.9040669907905386,0.07931904795365008,0.016613961255811587
4265,567743132180033536,negative,@united I somehow think I'm going to be stuck paying for a hotel room in Denver without winter clothes on my dime.  I guess we'll see.,somehow think im go stuck pay hotel room denver without winter clothes dime guess well see,-1,-1,0.9789963123162844,0.016512827025792456,0.004490860657923037
5038,569506563628642304,negative,@SouthwestAir you have let me down! #oversold #earlybirdmeansnothing,let down oversold earlybirdmeansnothing,-1,-1,0.8477262442941905,0.11371221885049608,0.03856153685531349
5868,568535604159332352,negative,@SouthwestAir Oops...no functioning bathrooms on a fairly full flight?  Hope everyone on 702 from New York can hold it.  Me included.,oopsno function bathroom fairly full flight hope everyone new york hold it include,-1,-1,0.5870287100613144,0.3229599473421346,0.09001134259655034
6541,567790510502371328,negative,@SouthwestAir: why no charging station in SAN?,no charge station san,-1,-1,0.9207077392799744,0.06328129670889725,0.01601096401112841
5120,569332471193595904,negative,@SouthwestAir  no such thing as a free flight. Gonna be spending $100 on board rental bc #swa couldn't get my baggage to greenville w me.,no thing free flight gon na spend board rental bc swa couldnt get baggage greenville w me,-1,-1,0.9882641121875924,0.008910616927302734,0.0028252708851049533
4770,569846771301654528,negative,@SouthwestAir All flights are booked . They are saying I have to wait until tomorrow.,flight book say wait tomorrow,-1,-1,0.47401524533434625,0.49888330377837253,0.02710145088728101
4478,570217425100148738,positive,"@SouthwestAir bumped me to preboard on both flights (because I'm fat?) Whatever the reason, thanks!",bump preboard flight because im fat whatever reason thanks,1,1,0.16796252432510592,0.30405295373372887,0.527984521941165
12712,570050635703300096,neutral,@AmericanAir Did the policy change? I've seen people with hamsters and rabbits before.,policy change ive see people hamster rabbit before,0,-1,0.6955480667991739,0.2517037890587884,0.052748144142037476
11163,568471539433275393,neutral,"@USAirways @AmericanAir no, don't leave me!!!",no dont leave me,0,-1,0.9642482938656404,0.0353385260474032,0.0004131800869564462
4935,569635428237778944,neutral,@SouthwestAir How's Dallas incoming looking? I'm scheduled to fly in at 10:30 and wondering if I'll be stuck in St. Louis instead.,hows dallas incoming look im schedule fly wonder ill stick st louis instead,0,-1,0.5033598594136728,0.4574714590644664,0.03916868152186066
4565,570013108070014976,negative,@SouthwestAir @TaylorLumsden Taylor.  U gotta love SWA responsiveness at the@very least huh?,taylor u get ta love swa responsiveness least huh,-1,1,0.0451202350355295,0.23179523627795612,0.7230845286865141
13324,569890192338735104,negative,"@AmericanAir My reservation is on hold, not me.  Wish I was on hold but that's not possible with the phone issues at #americanair",reservation hold not me wish hold thats not possible phone issue americanair,-1,-1,0.9727847326474888,0.0252138887968175,0.0020013785556935726
86,569923394990419968,neutral,@VirginAmerica Can't bring up my reservation online using Flight Booking Problems code,cant bring reservation online use flight book problem code,0,0,0.3390918275788268,0.653985911663083,0.0069222607580901796
3235,568576245027336193,negative,@united over an hour stuck and still not off the plane. Total failure by you and your partners in ensuring the best customer experience.,hour stuck still not plane total failure partner ensure best customer experience,-1,-1,0.9950870455988193,0.0002452410191683047,0.004667713382012429
10755,568904804451409920,positive,@USAirways thank you,thank,1,1,1.5442628859943508e-09,1.8481707528355723e-09,0.9999999966075663
