,tweet_id,airline_sentiment,text,processed_text,label,prediction,probability_negative,Probability_neutral,probability_positive
216,569236251129163777,negative,"@VirginAmerica your mobile site is broken, shows 
""{{header.elevateUser.numOfPointsAvailable || '0' | number}} Points"", won't let me checkin",mobile site broken show headerelevateusernumofpointsavailable number point wont let checkin,-1,-1,0.5599606175984505,0.3967408730508791,0.04329850935066755
13873,569698217614544897,negative,@AmericanAir at some point u need to tell passengers what is going on. At Jfk waiting to get on flight it is a mess.,point u need tell passenger go on jfk wait get flight mess,-1,-1,0.852139252544765,0.10606416543573448,0.04179658201949876
143,569614365755899905,negative,@VirginAmerica please provide status for flight 769.  I cant imagine it's on time as the Web indicates  dude to weather here and/or Dallas,please provide status flight cant imagine time web indicate dude weather andor dallas,-1,0,0.28569161787087266,0.5483965022951438,0.16591187983398537
3794,568118452965085184,positive,@united I am blown away by stellar #custserv !! Thank you &lt;3 http://t.co/JOrEScfb4x,blow away stellar custserv thank lt,1,1,0.09862454665721014,0.16353866938674738,0.7378367839560411
8953,567724950556258304,negative,@JetBlue Is today's JetBlue Flight 918 (NYC-&gt;BOS) delayed? My app says on time and the website says it's not...,today jetblue flight nycgtbos delay app say time website say not,-1,-1,0.7340072502806895,0.1735824424255567,0.09241030729375593
6630,567752048402104320,negative,@SouthwestAir there really should not be guidance to call via phone if you are that back logged. I could have done it online in 3 minutes.,really not guidance call via phone back log could do online minute,-1,-1,0.6558631391829309,0.2967927337254305,0.047344127091638356
5980,568448242804871168,negative,@SouthwestAir having trouble reFlight Booking Problems a Cancelled Flighted flight. no one picking up phones and your site isn't working.,trouble reflight book problem cancel flighted flight no one pick phone site isnt work,-1,-1,0.9213875977674407,0.06120937568945776,0.017403026543105042
12752,570036538488139776,positive,@AmericanAir congrats on your call center customer service! A guy named Fidencio answered and he went above &amp; beyond to help me! 👌👌👌,congrats call center customer service guy name fidencio answer go amp beyond help me,1,1,0.4113614157583528,0.06856928998758312,0.5200692942540663
1594,569651277916999680,negative,.@united in the future when delay causes 15 hour wait (slept night in airport) ensuring seating choice for replacement flight would be good.,future delay cause hour wait sleep night airport ensure seat choice replacement flight would good,-1,-1,0.8261047179516795,0.09167195123549067,0.08222333081282851
12679,570064443159089153,negative,@AmericanAir your assistance has not been very helpful frustrating disappointing experience &amp; w/small children very inconvenient,assistance not helpful frustrate disappointing experience amp wsmall child inconvenient,-1,-1,0.8382700954014062,0.0413141273348466,0.12041577726374628
760,570093170874302464,neutral,@united Deep Vein thrombosis,deep vein thrombosis,0,-1,0.5412673955201511,0.23027413133846522,0.22845847314138332
5334,569183494259273728,negative,@SouthwestAir trying to rebook flight. On hold for 23 mins before disconnected and now almost 40 mins? Unbelievable. http://t.co/0BJNz4EIX5,try rebook flight hold min disconnect almost min unbelievable,-1,-1,0.9490596406258626,0.030130670025940373,0.02080968934819427
5612,568861568609456128,negative,@SouthwestAir one of my bags didn't make it to my destination. I have the claim ticket. Any way to help out with a status on the location?,one bag didnt make destination claim ticket way help status location,-1,-1,0.46178070055440734,0.41775432896094333,0.12046497048465102
666,570211313072238592,neutral,@united how about 3659 YUL-ORD?,yulord,0,-1,0.3333333333333333,0.3333333333333333,0.3333333333333333
11037,568594646168948736,negative,@USAirways thank you for continuing to be the worst airline out. Didn't need that extra hour of sleep after 29 hours of travel anyway,thank continue bad airline out didnt need extra hour sleep hour travel anyway,-1,-1,0.7810595597519665,0.07840922051083363,0.1405312197372008
3923,567966853068251136,negative,@united @PGATOUR @NTrustOpen I read that last hashtag as Go F United. Makes sense since they F us by Cancelled Flightling ticketed reservations,read last hashtag go f united make sense since f u cancel flightling ticket reservation,-1,-1,0.6400747669814683,0.25043757275736656,0.10948766026116713
195,569282249717194754,negative,@VirginAmerica Because we never rec'd Cancelled Flightlation notice we were left w no options to fly out of PS. Driving to LA for a red eye Mon w kids,never recd cancel flightlation notice leave w no option fly ps drive la red eye mon w kid,-1,-1,0.5231271886105505,0.39225730390926195,0.08461550748018952
4214,567771124235517952,negative,"@united flt 4567 no gate agent, no announcements. So unprofessional. Time to go back to @Delta",flt no gate agent no announcement unprofessional time go back,-1,-1,0.8514499856483948,0.0733418382063853,0.07520817614521719
12532,570123207824568320,negative,@AmericanAir that's absolutely horrible customer service. The person supposed to call me can't immediately call back when disconnected???,thats absolutely horrible customer service person suppose call cant immediately call back disconnected,-1,-1,0.8818284058122454,0.03992146057318372,0.07825013361457377
6605,567760872739975168,positive,"@SouthwestAir thanks, got put on the am flight tomorrow.  Don't have much faith it'll get off the ground tomorrow though.",thanks get put flight tomorrow dont much faith itll get ground tomorrow though,1,0,0.3227328849365128,0.465640725499781,0.2116263895637081
12977,569970235392073729,negative,"@AmericanAir why can't you hire a staff that is helpful, informed and nice to it's customers?",cant hire staff helpful inform nice customer,-1,-1,0.509914445138838,0.05715724495556753,0.4329283099055944
14036,569675481857064960,negative,@AmericanAir makes some small improvements and retains their program they win all. They keep the crappy food and change advantage they lose,make small improvement retain program win all keep crappy food change advantage lose,-1,-1,0.4322327513862675,0.23102587562890123,0.3367413729848301
9014,570286290203070465,negative,@USAirways already did it. One person said they couldn't do anything another said she didn't know why the first person we talked 2 said that,already it one person say couldnt anything another say didnt know first person talk say,-1,-1,0.595968831715045,0.20494522910111984,0.19908593918383424
9708,569703596914282496,negative,@USAirways truly dissapointed when our flight is delayed and going to miss connection that we are expected to rebook our own flight????????,truly dissapointed flight delay go miss connection expect rebook flight,-1,-1,0.90395200074917,0.05489813057215327,0.04114986867867701
3634,568217863611404288,negative,@united is the worst airline. Lost my luggage delayed my flights and has been very unaccomidating,bad airline lose luggage delay flight unaccomidating,-1,-1,0.9743558945030704,0.012723055713774167,0.012921049783154458
6962,569984773365612544,neutral,“@JetBlue: Our fleet's on fleek. http://t.co/mpi4yuo9jR” Oh word!!!!??????,fleet fleek oh word,0,0,0.028455965579871095,0.8309284136580515,0.14061562076207765
11625,567865044580638720,negative,@USAirways I've been sitting in the Charlotte airport for 4 hours. Waited for crew and now maintenance.  #NeverAgain,ive sit charlotte airport hour wait crew maintenance neveragain,-1,-1,0.8911542789344111,0.029584432481324145,0.0792612885842663
14213,569652510950100992,negative,"@AmericanAir Kid upset, my staff upset (one accused of stealing fruit!!!!!) mistreatment due to airline policy of an Austic child.",kid upset staff upset one accuse steal fruit mistreatment due airline policy austic child,-1,-1,0.6476690594503567,0.27068695821888333,0.08164398233075876
7427,569617259548708864,negative,"@JetBlue @amybruni No wifi on this flight so we can't tweet you our Oscar party pics at 37,000ft. #bluecarpet :-( SEA✈️BOS",no wifi flight cant tweet oscar party pic ft bluecarpet seabos,-1,-1,0.4738284132648555,0.2898903425166107,0.23628124421853575
9964,569599532268449792,negative,"@USAirways I promise, if I can help it I will nvr fly w/u again. Even if I have 2 pay more $$$ 2 fly w/ sum1 else #badcustomerservice",promise help nvr fly wu again even pay fly w sum else badcustomerservice,-1,-1,0.6849562536892814,0.1527053468059353,0.16233839950478277
11106,568500854082420737,negative,@USAirways still in yuma waiting for 2702 to go. Looks like I might miss 2696 to MontereyRegionalAirport need options please,still yuma wait go look like might miss montereyregionalairport need option please,-1,-1,0.6395375963402286,0.17364094326489016,0.1868214603948849
13043,569952945028108288,negative,"@AmericanAir hey ho its not me losing any money (only you) just next make sure you stick to the ""flyers right's booklet""",hey ho not lose money only you next make sure stick flyer right booklet,-1,-1,0.5055770718098991,0.3381025547144058,0.1563203734756944
3716,568173937714028544,negative,@united I wrote to you but got nothing.and I am out of US .It is very simple thing.Will ypu provide compensation for your delay?,write get nothingand u it simple thingwill ypu provide compensation delay,-1,-1,0.6669217163536325,0.22022904329872753,0.11284924034764161
9972,569596783011217408,negative,@USAirways 2nd plane forced to get off due to mech and wait for 3rd need housing and meals in STT need help b4 we arrive at STT please,nd plane force get due mech wait rd need housing meal stt need help b arrive stt please,-1,-1,0.7339294432348976,0.23111039276678755,0.03496016399831471
7501,569562990250323968,negative,@JetBlue My wife was with our dog.  They wouldn't even let her out off the plane.  My daughter was at Newburgh lives close by. So wrong,wife dog wouldnt even let plane daughter newburgh life close by wrong,-1,-1,0.6995559043213818,0.20240715319698283,0.0980369424816349
6647,567746544536145921,positive,@SouthwestAir always when I fly SW. #loyalRRmember,always fly sw loyalrrmember,1,1,0.1924309487335257,0.12337403752335323,0.6841950137431196
7761,569271364521103361,neutral,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/Xf9MPnAaJE,s ceo battle appease passenger wall street waterbury republican american,0,0,0.0027352316871612358,0.993620601148249,0.0036441671645886355
849,570053482029277184,negative,@united  what is the real deal with the delay on flight UA 1032 from Denver to Vegas?,real deal delay flight ua denver vega,-1,0,0.4324353520517488,0.45042015236606864,0.11714449558218226
8449,568244687477161984,negative,"@JetBlue 2 hour delay while sitting on the plane and you still wanna charge me for beer? Nah, I'm good.",hour delay sit plane still wan na charge beer nah im good,-1,-1,0.7635106587854019,0.06669053578224482,0.16979880543235593
2619,568988757954678784,negative,@united it most certainly was not.,certainly not,-1,0,0.30374637963117984,0.5714576273211336,0.12479599304768599
624,570244711388065793,negative,@united how do I get my account number if your website says email is unavailable?,get account number website say email unavailable,-1,-1,0.5774835809232156,0.37522889152972005,0.04728752754706575
6652,567744219281129473,positive,@SouthwestAir LUV Ya Too!!!!  I will sing a song for y'all when I finally get on that plane back to Nashville!!! #LOVESOUTHWESTAIR,luv ya too sing song yall finally get plane back nashville lovesouthwestair,1,0,0.14215407112671022,0.5180610920621044,0.33978483681118293
1732,569613526328717313,negative,@united I believe. It was Cancelled Flighted yesterday I guess. Goes back to no notification from United about Cancelled Flightlation,believe cancel flight yesterday guess go back no notification unite cancelled flightlation,-1,-1,0.77566845111653,0.14654591780002713,0.07778563108344498
2876,568851544537481216,negative,@united why would a person take hours and hours of wait time just to tell a lie,would person take hour hour wait time tell lie,-1,-1,0.9135980289394499,0.033193636778477295,0.05320833428207405
10953,568764059732058112,negative,"@USAirways you told us last night that there was a ground stop at O'Hare FOUR HOURS AFTER Obama landed, stop blaming someone else",tell u last night ground stop ohare four hour obama land stop blame someone else,-1,-1,0.7944969265448119,0.12467077801008411,0.080832295445106
14315,569636003473793024,negative,"@AmericanAir fair enough. But they could have at least told us. Once again it's the lack of communication. Delays happen, just tell me",fair enough could least tell u lack communication delay happen tell,-1,-1,0.8650498926919191,0.08822823039874905,0.04672187690933502
4161,567800930683609088,negative,@united thanks for your attention. I would actually like to make a specific complaint about customer service at DCA. What is my best option?,thanks attention would actually like make specific complaint customer service dca best option,-1,-1,0.43191743191149107,0.15148502846644468,0.41659753962206736
11789,567759344360783872,negative,@USAirways this is the aforementioned pilot. @AmericanAir sure you want to merge with these patron hitting hoodlums? http://t.co/C24cEfa9pl,aforementioned pilot sure want merge patron hitting hoodlum,-1,-1,0.4920242815864852,0.3142709113896626,0.1937048070238512
11329,568208488335331329,negative,@USAirways I'm sorry as well. It's been 24 hrs without my bag and I can't get a straight answers. I'm on call #6 for today.,im sorry well hrs without bag cant get straight answer im call today,-1,-1,0.8011724242183361,0.1376268434042426,0.06120073237742464
8837,567807844687577089,neutral,@JetBlue If you have well-priced flights to #Oahu - we could be best friends. @vincenzolandino,wellpriced flight oahu could best friend,0,0,0.10425973309774388,0.5401299452277255,0.35561032167453155
8589,568140717198938112,negative,"@JetBlue insensitive? #FoodAllergies are life-threatening. Unsolicited UNEDUCATED opinions are inappropriate, reckless &amp; dangerous to (1/3)",insensitive foodallergies lifethreatening unsolicited uneducated opinion inappropriate reckless amp dangerous,-1,0,0.18277213469904074,0.5198348202701318,0.2973930450308288
8847,567802194155565056,positive,First base already? I like your style @JetBlue,first base already like style,1,0,0.2827499637310126,0.43072231525020754,0.286527721018781
6668,567738375755415552,negative,@southwestair Thanks. Yes I got through. Biggest frustration is that I'm no longer able to check in online for my flight after 4 Cancelled Flights.,thanks yes get through big frustration im no longer able check online flight cancel flight,-1,-1,0.7476399756150052,0.18296852666083271,0.06939149772416553
12494,570152557475028992,negative,"@AmericanAir just went to check into flight 24 hr advance, again husband and I are seated separately for 6hr flight! why does this happen??",go check flight hr advance husband seat separately hr flight happen,-1,-1,0.6841433639450892,0.2305070611616034,0.08534957489330526
9421,569943345000280064,negative,"@USAirways US 728 stated their issues as: plane not moving as cargo door open on plane. Umm, ok. A little strange.",u state issue a plane not move cargo door open plane umm ok little strange,-1,-1,0.639899878165509,0.2355004643862137,0.12459965744827672
7335,569666011147821057,negative,@JetBlue well but for now the only thng we can do is wait for someone to explain us the situation with responsibility http://t.co/ML1JaCpmch,well thng wait someone explain u situation responsibility,-1,-1,0.597936000662543,0.13093442141291686,0.2711295779245387
10385,569338658295193600,negative,@USAirways I certainly understand the hold delays for WX reschedules - I've been on for 2hr15min - do you have an estimated wait time?,certainly understand hold delay wx reschedules ive hrmin estimate wait time,-1,-1,0.7891113039371761,0.12520045406764566,0.08568824199517901
10881,568806267940048896,positive,@USAirways Reservation agent on the phone did a great job.,reservation agent phone great job,1,1,0.33090966361321666,0.08928827388825199,0.5798020624985301
12283,570243095482261504,neutral,"@AmericanAir Traveling with my infant: Do you check the carseat for free? If so, do you provide a bag? Someone told me but wanted to confirm",travel infant check carseat free so provide bag someone tell want confirm,0,0,0.3605937909933476,0.566900933676872,0.07250527532978092
8643,568090417641746432,positive,@JetBlue @Cayman_Islands  I know that bar :)  Wish I was there now!,island know bar wish now,1,1,0.2597544761985544,0.32469637910317023,0.4155491446982765
1988,569490499377061888,negative,"@united help me, united! I paid for economy plus on a flight that was changed BC of delay. Will I be automatically refunded?",help me united pay economy plus flight change bc delay automatically refund,-1,-1,0.6457296423576909,0.2675040626871662,0.08676629495514028
11374,568162673981943808,negative,@USAirways started trying to reach a real person over an hour ago still no luck,start try reach real person hour ago still no luck,-1,-1,0.888086334646148,0.05138563370896482,0.06052803164488825
2479,569178715051188226,positive,"@united Wasn't frustrating! Well, not in any way reLate Flightd to y'all, anyway. Impressed that I made it.",wasnt frustrate well not way relate flightd yall anyway impressed make it,1,-1,0.4281944054652165,0.16387469741915128,0.40793089711563185
8889,567771077359570944,neutral,"@JetBlue i'm getting info from the website, but needing to check it and the alerts would be much more beneficial.",im get info website need check alert would much beneficial,0,0,0.407650122104383,0.48960947648671854,0.10274040140890174
6500,567814095626575873,neutral,@SouthwestAir iiiii need help with my flight schedule!!! haha,iiiii need help flight schedule haha,0,0,0.27158973106374257,0.657615009807682,0.07079525912857644
13537,569838466697175040,negative,@AmericanAir. It's been 5 hours and still no call and now we are back to being hung up on by an automated system.  #AmericanAirlines,hour still no call back hung automate system americanairlines,-1,-1,0.9823672566498433,0.011477566296758931,0.006155177053395319
4683,569937700993818625,negative,@SouthwestAir why so expensive to go to Vegas with stops in Late Flight June as I can get non stop for same on competition,expensive go vegas stop late flight june get non stop competition,-1,0,0.37160201832182377,0.48731326035010797,0.141084721328065
1967,569502353797173248,negative,@united now there is no one to operate the ramp to let us out of the plane in IAH...wow..just wow,no one operate ramp let u plane iahwowjust wow,-1,-1,0.6929963678630684,0.2404262039485524,0.0665774281883787
1905,569526294477725697,neutral,@united how are conditions in BOS today? I'm in UA994. Everything appears to be in time but I wanted to check.,condition bos today im ua everything appear time want check,0,0,0.3289606707540336,0.369719627429556,0.30131970181640716
5999,568439319779790848,negative,@SouthwestAir Incredibly frustrating. I emailed but still haven't received a response.,incredibly frustrate email still havent receive response,-1,-1,0.8130187073660089,0.11285301321675366,0.07412827941723862
8127,568760283864416257,negative,@JetBlue I knew the 3-4 hours sounded odd; missed a flight we hit JFK an hour early for and your gate  attendant told us 3-4 :(,knew hour sound odd miss flight hit jfk hour early gate attendant tell u,-1,-1,0.6663293351731727,0.12400719489315745,0.20966346993367188
443,568050777744379904,positive,@VirginAmerica Congrats VX on the new route! ✈️🎉,congrats vx new route,1,0,0.0723590034754886,0.605020020534938,0.3226209759895721
14140,569661937203572738,negative,@AmericanAir your 1800 kept hanging up on me and made me miss a second flight,kept hang make miss second flight,-1,-1,0.7371614383792282,0.11109833808098964,0.1517402235397815
2314,569261077877248000,neutral,@united give me an email address and I'll send the actually screen shot to you.,give email address ill send actually screen shot you,0,0,0.2771640440081218,0.59731869729154,0.12551725870033675
7877,569125697530101760,positive,"@JetBlue Even though this flight #226 didn't have much needed hot beverages 4 us NY-ers, the landing was super smooth 👍👍 😊 #happytweet",even though flight didnt much need hot beverage u nyers land super smooth happytweet,1,1,0.22592359408377272,0.12510634343014934,0.6489700624860744
1387,569747706047934464,positive,@united I wanna be ride United airline! I love airplane,wan na ride united airline love airplane,1,1,0.187117036781802,0.08150817535563339,0.7313747878625656
11519,568055537952284672,negative,"@USAirways No reFlight Booking Problems necessary. I can't afford to deal this kind of unprofessionalism again. I would, however, like some type of credit.",no reflight book problem necessary cant afford deal kind unprofessionalism again would however like type credit,-1,-1,0.644989828995234,0.16139177018164105,0.19361840082312506
246,569176777056079874,positive,@VirginAmerica Thanks for your great customer service today &amp; for helping me get all my travel sorted out!,thanks great customer service today amp help get travel sort out,1,1,0.060248350951250904,0.0371193194367257,0.9026323296120263
10143,569523635171405824,neutral,@USAirways at least they make you run so you want yo buy this fresh diet coke...nice bizness plan. Its all about marketing right?,least make run want yo buy fresh diet cokenice bizness plan marketing right,0,0,0.28879628637762605,0.5769979459510378,0.13420576767133602
645,570230752476049408,neutral,@united A Tourist Wonder: Super Tides and Tide of the Century at French and U.K coasts: http://t.co/gXdqORtsS0,tourist wonder super tide tide century french uk coast,0,0,0.18861592025988502,0.6075691722013078,0.2038149075388098
10425,569316516321202176,negative,"@USAirways I need help. In air on #717 to CLT from PHL. Conf: D1MQF5 Need confirmed on #1776 to BNA at 10:30. Been bumped all day, need home",need help air clt phl conf dmqf need confirm bna bump day need home,-1,0,0.4363256017828299,0.5226594068439837,0.04101499137318289
11080,568527545097805824,negative,@USAirways what is the holdup? Should I be looking for another flight?,holdup look another flight,-1,-1,0.6080640710507529,0.184171347559229,0.20776458139001674
3343,568509763048357888,negative,@united 1k use to be special.  80 people in group one.   Why not board global AND 1k together? http://t.co/qd2lyUXAZg,k use special people group one not board global k together,-1,-1,0.4169528541851846,0.40764102503013394,0.17540612078468062
6089,568260044896243712,negative,@SouthwestAir had a very rude gate agent at BWI tonight gate B8 after a 6.5hr delay for flight 1172. I think a little training is in order.,rude gate agent bwi tonight gate b hr delay flight think little training order,-1,-1,0.8365154029558299,0.09833305906451435,0.06515153797965835
6057,568391382496378880,negative,@SouthwestAir I'm getting leathery from the heat on 4251 before I even get to Vegas....,im get leathery heat even get vega,-1,-1,0.5874554508126901,0.2877080640971215,0.124836485090188
10649,569015346624991232,positive,@USAirways hey guys just want to say I had the best flight ever! Thank you so much. I fell asleep and actually had a wet dream.,hey guy want say best flight ever thank much fell asleep actually wet dream,1,1,0.15744358668994143,0.1537259598877377,0.6888304534223214
6443,567856422030942208,positive,@SouthwestAir much respect!,much respect,1,1,0.25465348898117035,0.12157779586799965,0.6237687151508305
5995,568440514506301440,neutral,"@southwestair has 22 employees on Social Care Team, 4 staff the Listening Ctr. at any time-rest of spots filled by other areas. #RaganDisney",employee social care team staff listen ctr timerest spot fill area ragandisney,0,1,0.22217334393041074,0.12090212775078174,0.65692452831881
12624,570085165378068480,negative,@AmericanAir my mom tried also. That wasn't the reason they wouldn't change it. Y'all literally said that you'd rather have an empty seat.,mom try also wasnt reason wouldnt change it yall literally say rather empty seat,-1,-1,0.5372421948191983,0.3487383570186078,0.11401944816219232
9081,570242191685234688,negative,@USAirways You should be prepared for Weather. All I want to do is find out if I can take train to PHL to catch my connection.,prepared weather want find take train phl catch connection,-1,-1,0.6546052380862288,0.1869884283813603,0.1584063335324096
12623,570085625061384192,negative,"@americanair flight veers off icy runway at @dfwairport. Most DFW flights Cancelled Flighted Monday, Flightaware says. http://t.co/atwyiFh6Zy",flight veers icy runway dfw flight cancel flight monday flightaware say,-1,-1,0.5558206290423913,0.3812046497738312,0.06297472118377537
3310,568536558279593985,neutral,@united looking back - never heard from anyone - I had to call and frankly got standard SOP - still think about it today,look back never hear anyone call frankly get standard sop still think today,0,-1,0.6065866325362868,0.13820622842219762,0.2552071390415157
9819,569651499422375936,neutral,"@USAirways sorry, we are in Philly. Should've told you that.",sorry philly tell that,0,-1,0.4647884792354904,0.351227914969818,0.1839836057946923
12276,570245402982785024,negative,@AmericanAir guess that's what I get for bragging on you. I fly you by choice unlike others who fly because they don't have other options JS,guess thats get brag you fly choice unlike others fly dont option j,-1,-1,0.40824090766905663,0.24247761359910475,0.34928147873183957
2049,569431307152953344,negative,".@united I wouldn't describe feces sprinkled in your bathroom as an inconvenience. To help, you might find my baggage you lost &amp; return it.",wouldnt describe feces sprinkle bathroom inconvenience help might find baggage lose amp return it,-1,-1,0.7524843705181724,0.13080742204995313,0.11670820743187646
13842,569703641096933377,negative,"@AmericanAir is the new @SpiritAirlines, and both are worse than taking the @GreyhoundBus #americanairlines #nocustomerservice #fail",new bad take americanairlines nocustomerservice fail,-1,-1,0.7146759679929562,0.12462074492860042,0.16070328707844184
8725,567899906150703104,positive,@JetBlue thank you for help and quick response,thank help quick response,1,1,0.009717558748525475,0.019284265294488134,0.9709981759569852
55,569996412286582784,negative,@VirginAmerica hi! i'm so excited about your $99 LGA-&gt;DAL deal- but i've been trying 2 book since last week &amp; the page never loads. thx!,hi im excite lgagtdal deal ive try book since last week amp page never load thx,-1,-1,0.5314473385699761,0.23309612100578075,0.23545654042424638
3639,568215031608815617,positive,@united I was protected on that flight by gate agent Kerry at LAS. She also did an excellent job getting me to my destination today. Thanks!,protected flight gate agent kerry las also excellent job get destination today thanks,1,1,0.1462539197592546,0.04881707209270814,0.8049290081480388
8448,568246340246999041,positive,@JetBlue Jua at JFK 'Just Ask' desk was incredibly helpful! Thanks!,jua jfk just ask desk incredibly helpful thanks,1,1,0.24373960421570717,0.06896372726609527,0.6872966685181979
6411,567875308377911297,neutral,@SouthwestAir I'm Flight Booking Problems a flight to Vegas. Any good promo codes??,im flight book problem flight vegas good promo code,0,0,0.19038727008972584,0.6533315441949046,0.15628118571536712
4079,567831549539966976,negative,@united was told by Supervisor that United disconnected their customer support # so there was nobody to address it now. #igiveup,told supervisor unite disconnected customer support nobody address now igiveup,-1,-1,0.7176649647306442,0.17766079958883657,0.10467423568051988
14256,569645294708609025,negative,.@AmericanAir ReFlight Booking Problems for the following day is unacceptable. DMing you that and our phone number.,reflight book problem follow day unacceptable dming phone number,-1,-1,0.5878840961594757,0.3134020010709953,0.09871390276953071
8777,567853054348754944,negative,"@JetBlue even @Citi responded quicker via Twitter when they #fail.... Still on hold, hoping no one books the flight..... @JetBlue #fail",even respond quicker via twitter fail still hold hop no one book flight fail,-1,-1,0.834730630785445,0.1017662440254369,0.06350312518911976
12614,570087222663229440,negative,"@AmericanAir $600 Late Flightr, 2 complete itinerary changes, and lost work and time, but yeah ""I"" got it rebooked",late flightr complete itinerary change lose work time yeah i get rebooked,-1,-1,0.7499564406533324,0.17372419889295287,0.0763193604537143
2647,568972136322375680,positive,@united thank you.,thank you,1,1,0.0028947169718952464,0.03149041752103377,0.9656148655070715
3687,568186071114252288,positive,@united have reported it.  Still in Istanbul at the moment apparently.  On the other plane haha.  Hats off to the pilot!,report it still istanbul moment apparently plane haha hat pilot,1,-1,0.40669657270753756,0.20408829244538623,0.3892151348470777
3288,568552943005224961,negative,"@united tried to and got through the whole 2,000 characters and I was not even done.",try get whole character not even do,-1,-1,0.7185883127208832,0.1442177523467941,0.13719393493232218
2657,568967313598386176,negative,@united I sent a DM re an existing reservation but no one has responded,sent dm exist reservation no one respond,-1,0,0.19673265443921711,0.7430960757570704,0.06017126980371299
5358,569168436280098816,negative,"@SouthwestAir VERY frustrated. Saw seats avail. online for pref alt. flight, unable to book online, lost those seats during &gt;2 hr phone hold",frustrate saw seat avail online pref alt flight unable book online lose seat gt hr phone hold,-1,-1,0.8592587990233455,0.1046797876402162,0.036061413336438176
6755,570297402281893888,negative,@JetBlue ’s Marty St. George really has zero clue. How does he still have a job? #nobaggagefees http://t.co/tjDzaMHPEw,marty st george really zero clue still job nobaggagefees,-1,-1,0.5202209026766532,0.28773307150418587,0.19204602581916175
8748,567874505881845760,neutral,@JetBlue Received an invitation to participate in e-rewards. Is this legit from JetBlue? Just double checking bc the site looked different.,receive invitation participate erewards legit jetblue double check bc site look different,0,-1,0.5171143534695236,0.27419181198297843,0.20869383454750084
3694,568184231819481088,negative,"@united can't DM, you're not following. LLY144. Rebooked on #UA1516 but still need seats.",cant dm not follow lly rebooked ua still need seat,-1,0,0.38090557133278186,0.5261684789948445,0.09292594967237389
209,569247769166266368,negative,@VirginAmerica seats in Row 8 don't recline should mention that on your website #soreback,seat row dont recline mention website soreback,-1,-1,0.6432294254674223,0.24684615518567846,0.10992441934690007
7222,569874374741925889,negative,@JetBlue keeps getting better. No water on the plane.,keep get well no water plane,-1,-1,0.7270505644960699,0.09179870226006441,0.18115073324386732
10818,568852246462631936,negative,@USAirways I've tried calling 3 times the past 3 days and I keep getting told to call back. SOMEONE PLEASE HELP ME,ive try call time past day keep get tell call back someone please help,-1,-1,0.9602280654799389,0.030121571988573258,0.009650362531490882
8785,567848437992984576,neutral,@JetBlue selfie on the flight 83 from #JFK to #Orlando . With @Supertzar85 http://t.co/QRANZImHTr,selfie flight jfk orlando,0,0,0.21517076286151807,0.6412574226532863,0.14357181448519438
7421,569619984802054144,neutral,"@JetBlue Domestic.  To be clear -- I do not have to sit in (your lovely) terminal, just need to be there 1 hour prior to boarding?  Thanks!",domestic clear not sit your lovely terminal need hour prior board thanks,0,-1,0.5255151817573691,0.2018314862396084,0.27265333200301933
5959,568458185071132672,negative,@southwestair this inflight WIFI is the absolute worst. I'd be willing to have paid double for dialup speeds...  #Flight7,inflight wifi absolute bad id willing pay double dialup speed flight,-1,-1,0.459099432092075,0.3914726939117394,0.1494278739961855
4563,570014685166219264,negative,@SouthwestAir you Cancelled Flightled my flight and now I am in the back of the queue and you want to charge me 200  for business class? Stay classy,cancel flightled flight back queue want charge business class stay classy,-1,-1,0.750687114343236,0.11687341985260401,0.13243946580415666
8931,567737267095994368,neutral,@JetBlue's CEO Battles to Appease Passengers and Wall Street - http://t.co/frrfxCCw7Z http://t.co/nKlW9SsVRQ,s ceo battle appease passenger wall street,0,0,0.005406702723908866,0.9839418345085583,0.01065146276753377
371,568457140894969856,negative,@VirginAmerica delayed to10.30!!,delay to,-1,-1,0.6363544718144801,0.212899612237968,0.15074591594755113
10973,568652138915766272,negative,"@USAirways it was 1838, almost 5 hours Late Flight due  to mechanical.",almost hour late flight due mechanical,-1,-1,0.9787779045298232,0.012094138065751315,0.009127957404425544
5147,569308881438052352,negative,@SouthwestAir Am I flying on Spirit air?,fly spirit air,-1,1,0.2382063396295958,0.25952185356754526,0.5022718068028589
12054,570306250442985473,negative,@AmericanAir it's not just frustrating--it was PAID for! how do we get a refund?,not frustratingit pay for get refund,-1,-1,0.7619946282507659,0.14934446992763067,0.08866090182160019
3177,568612911222026241,negative,"@united fantastic night of waiting 3 hours for a delayed airplane, only for you to alert us flight is Cancelled Flighted when it lands. #whatstatus",fantastic night wait hour delay airplane alert u flight cancel flighted land whatstatus,-1,-1,0.907349455864086,0.03005822097963463,0.06259232315627962
2668,568963218703564800,negative,"@united my flight landed 50 min, but we are being told to stay on the plane, haven't pulled up to the gate &amp; have little to no information.",flight land min tell stay plane havent pull gate amp little no information,-1,-1,0.7656594708824984,0.13291216632961786,0.1014283627878852
13489,569850597169598464,negative,@AmericanAir you have the worst reps at Jacksonville airport. So rude and totally not helpful at all!,bad rep jacksonville airport rude totally not helpful all,-1,-1,0.815577441643177,0.055955122066876285,0.12846743628994534
